,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
373,Tatort Hawaii´s Sternstunde,07.12.2024,07.12.2024,14:00,18:00,Tatort Hawaii,Kiel,https://kiel-sailing-city.de/e/tatort-hawaiis-sternstunde/o-78c27bff-584f-4e83-9bf3-9932afe18913,"['Gastronomie', 'Kinderprogramm', 'Märkte', 'Sport/Freizeit', 'Kultur']",no music
374,Hansen und die Sache mit dem Pinguin,07.12.2024,07.12.2024,14:30,15:30,Niederdeutsche Bühne,Kiel,https://kiel-sailing-city.de/e/hansen-und-die-sache-mit-dem-pinguin/o-4e13d768-28cc-4330-b8db-44212edc99ca,"['Kinderprogramm', 'Kultur', 'Theater']",no music
375,Talking to Water | Gemälde von Susanne Wurlitzer,07.12.2024,07.12.2024,15:00,18:00,Galerie Brennwald,Kiel,https://kiel-sailing-city.de/e/talking-to-water-gemaelde-von-susanne-wurlitzer/o-08b4c72c-366a-453e-90fd-c8f253d39019,"['Ausstellung', 'Kultur']",no music
376,Adventssingen Sing mit uns!,07.12.2024,07.12.2024,15:00,16:00,Bernhard-Minetti-Platz,Kiel,https://kiel-sailing-city.de/e/adventssingen-sing-mit-uns/o-0d201235-24c9-444a-847b-8dde33cecfee,"['Kultur', 'Märkte']",no music
377,Krabat – Das Geheimnis der Mühle,07.12.2024,07.12.2024,15:00,17:00,KulturForum in der Stadtgalerie,Kiel,https://kiel-sailing-city.de/e/krabat-das-geheimnis-der-muehle/o-a0fab2c4-174e-456a-85fa-17487f09243a,"['Kinderprogramm', 'Kultur', 'Theater']",no music
378,Laboer Tannenwald,07.12.2024,07.12.2024,15:00,21:00,Kurpark Laboe,Kiel,https://kiel-sailing-city.de/e/laboer-tannenwald/o-fa2f075f-ab5a-40d9-9370-57dbd7214a29,"['Märkte', 'Kultur', 'Gastronomie']",no music
379,3-2-1 Liftoff!,07.12.2024,07.12.2024,15:30,16:30,Mediendom,Kiel,https://serviceaward-kiel.de/3-2-1-liftoff/o-0eb8fa32-bd71-4576-a63f-5de0054abec7,"['Kinderprogramm', 'Kultur', 'Kultursommer']",no music
380,Kaluoka'hina - das Zauberriff,07.12.2024,07.12.2024,15:30,16:30,Mediendom,Kiel,https://serviceaward-kiel.de/kaluokahina-das-zauberriff/o-b3bd633b-be23-4821-96fb-a2bc7ac66a29,"['Kinderprogramm', 'Kultur', 'Kultursommer']",no music
381,Weiber 3 — Der Berg ruft,07.12.2024,07.12.2024,16:00,18:30,Lore & Lay Theater-Frachter,Kiel,https://kiel-sailing-city.de/e/weiber-3-der-berg-ruft/o-49fd8f6b-e3d0-4b87-b3ef-461463c5494d,"['Kultur', 'Theater']",no music
382,Romantasy-Lesung mit Annika Schuster,07.12.2024,07.12.2024,16:00,N/A,Welcome Center Kieler Förde,Kiel,https://kiel-sailing-city.de/e/romantasy-lesung-mit-annika-schuster/o-577e9887-b3c2-40cb-8e23-9c55098dd03b,"['Lesungen', 'Kultur']",no music
383,"Themenführung „Luxus auf See"" in Gebärdensprache",07.12.2024,07.12.2024,16:00,17:00,Schifffahrtsmuseum,Kiel,https://kiel-sailing-city.de/e/themenfuehrung-in-gebaerdensprache-1/o-8314e311-fa59-40f2-9652-8d2b0d13d581,"['Führung/Besichtigung', 'Kultur']",no music
384,Sternenhimmel und Planeten,07.12.2024,07.12.2024,17:00,18:00,Mediendom,Kiel,https://serviceaward-kiel.de/sternenhimmel-und-planeten/o-1b75c2c1-178d-42f2-b331-d19d50a932c0,"['Kultur', 'Kultursommer', 'Kinderprogramm']",no music
385,Rathausturmfahrten,07.12.2024,07.12.2024,17:00,19:00,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/rathausturmfahrten/o-2952ced4-ec8d-4945-894a-439b6eb0dd29,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",no music
386,Lebendiger Advent im Klostergarten,07.12.2024,07.12.2024,17:00,18:15,Kieler Kloster,Kiel,https://serviceaward-kiel.de/lebendiger-advent-im-klostergarten/o-c4778372-7ba3-472f-968b-dfc11710b558,"['Kirche', 'Konzert', 'Kultur']",music
387,Hansen und die Sache mit dem Pinguin,07.12.2024,07.12.2024,17:30,18:30,Niederdeutsche Bühne,Kiel,https://kiel-sailing-city.de/e/hansen-und-die-sache-mit-dem-pinguin/o-f5d00803-0a6b-4d3b-a047-556a0dfe0508,"['Kinderprogramm', 'Kultur', 'Theater']",no music
