,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
216,Alte Bekannte - Nix geht über LIVE! - Weihnachtsedition,14.12.,14.12.,20:00,N/A,Petruskirche Kiel,Kiel,"https://rausgegangen.de/events/alte-bekannte-nix-geht-uber-live-weihnachtsedition-9/ , Preis: 32,25 bis 47,65 €",Konzerte & Musik,music
217,Das Kieler Weihnachtssingen 2024,14.12.,14.12.,20:00,N/A,Wunderino Arena,Kiel,"https://rausgegangen.de/events/das-kieler-weihnachtssingen-2024-0/ , Preis: 29,00 €",Konzerte & Musik,music
218,ELL,14.12.,14.12.,20:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/ell-77/ , Preis: 16,00 €",Konzerte & Musik,music
219,Live: KneipenKlassik - Winterkonzert,14.12.,14.12.,20:00,N/A,hansa48,Kiel,"https://rausgegangen.de/events/live-kneipenklassik-winterkonzert-0/ , Preis: 5,00 €",Konzerte & Musik,music
220,CRO,15.12.,15.12.,19:30,N/A,Wunderino Arena,Kiel,"https://rausgegangen.de/events/cro-123/ , Preis: 57,49 €",Konzerte & Musik,music
221,HE/RO - KEIN GRUND ZUR PANIK TOUR,16.12.,16.12.,19:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/hero-kein-grund-zur-panik-tour-3/ , Preis: 39,90 €",Konzerte & Musik,music
222,DEICHKIND - Kids In Meinem Alter Tour 2024,17.12.,17.12.,19:00,N/A,Wunderino Arena,Kiel,"https://rausgegangen.de/events/deichkind-kids-in-meinem-alter-tour-2024-16/ , Preis: 59,95 bis 66,95 €",Konzerte & Musik,music
223,Deichkind,17.12.,17.12.,19:30,N/A,Wunderino Arena,Kiel,"https://rausgegangen.de/events/deichkind-13/ , Preis: 62,95 €",Konzerte & Musik,music
224,Live: ARI GOLD X THEO (HipHop aus Kiel) - JAHRESABSCHLUSSKONZERT,19.12.,19.12.,20:00,N/A,hansa48,Kiel,"https://rausgegangen.de/events/live-ari-gold-x-theo-hiphop-aus-kiel-jahresabschlusskonzert-0/ , Preis: 10,00 bis 12,00 €",Konzerte & Musik,music
225,Abi Wallenstein & BluesCulture feat. Steve Baker & Martin Röttger,20.12.,20.12.,20:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/abi-wallenstein-bluesculture-feat-steve-baker-martin-rottger-0/ , Preis: 25,00 €",Konzerte & Musik,music
226,Tequila & the Sunrise Gang - Jahresabschlusskonzert,21.12.,21.12.,20:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/tequila-the-sunrise-gang-jahresabschlusskonzert-0/ , Preis: 26,00 €",Konzerte & Musik,music
227,The 12 Tenors,13.01.,13.01.,20:00,N/A,Wunderino Arena,Kiel,"https://rausgegangen.de/events/the-12-tenors-26/ , Preis: 55,25 €",Konzerte & Musik,music
228,Alphaville,23.01.,23.01.,20:00,N/A,Wunderino Arena,Kiel,"https://rausgegangen.de/events/alphaville-5/ , Preis: 67,50 €",Konzerte & Musik,music
229,Sal y perrea con Dale Reggaeton Germany,29.11.,29.11.,22:00,N/A,Traum GmbH,Kiel,"https://rausgegangen.de/events/sal-y-perrea-con-dale-reggaeton-germany-2/ , Preis: Ticketphasen",Party,music
230,NIKKI`s 360° Show,29.11.,29.11.,23:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/nikkis-360-show-0/ , Preis: 10,00 €",Party,music
231,SCHIEBT ANDERS,29.11.,29.11.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/schiebt-anders-8/ , Preis: Preis an AK",Party,music
232,CULTURE LAB x COBL,30.11.,30.11.,22:00,N/A,COBL,Kiel,"https://rausgegangen.de/events/culture-lab-x-cobl-1/ , Preis: 10,00 €",Party,music
233,Party on 2 floors 🥳 DYNAMITE 🧨,30.11.,30.11.,23:00,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/party-on-2-floors-dynamite-2/ , Preis: Preis an AK",Party,music
234,HUMBLE ENCOUNTERS,06.12.,06.12.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/humble-encounters-2/ , Preis: Preis an AK",Party,music
235,AFRO YARD,07.12.,07.12.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/afro-yard-3/ , Preis: Preis an AK",Party,music
236,120 Minuten Party - SUPERFAST!,12.12.,12.12.,21:00,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/120-minuten-party-superfast-4/ , Preis: Preis an AK",Party,music
237,STABLE INVITES,13.12.,13.12.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/stable-invites-0/ , Preis: Preis an AK",Party,music
238,WINTER VIBES PARTY,14.12.,14.12.,18:00,N/A,SANDHAFEN,Kiel,"https://rausgegangen.de/events/winter-vibes-party-0/ , Preis: Eintritt frei",Party,music
239,InDie Pumpe Party,14.12.,14.12.,23:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/indie-pumpe-party-1/ , Preis: Preis an AK",Party,music
240,PARTY ON 2 FLOORS,14.12.,14.12.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/party-on-2-floors-4/ , Preis: Preis an AK",Party,music
241,BREAKFASTER #6 - Beachparty,15.12.,15.12.,14:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/breakfaster-6-beachparty-0/ , Preis: 12,00 bis 14,00 €",Party,music
242,FEMXLE*INVASION: TENDER MODE,20.12.,20.12.,22:00,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/femxleinvasion-tender-mode-0/ , Preis: Preis an AK",Party,music
243,Coti-Party,21.12.,21.12.,00:00,N/A,Cotidiano,Kiel,"https://rausgegangen.de/events/coti-party-0/ , Preis: Preis an AK",Party,music
244,DYNAMITE,21.12.,21.12.,23:00,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/season-closing-4/ , Preis: Preis an AK",Party,music
245,COMING HOME FOR CHRISTMAS,24.12.,24.12.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/coming-home-for-christmas-0/ , Preis: Preis an AK",Party,music
246,120 Minuten Party - SUPERFAST!,26.12.,26.12.,21:00,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/120-minuten-party-superfast-5/ , Preis: Preis an AK",Party,music
247,SCHIEBT ANDERS • DIE JAHRES GALA,27.12.,27.12.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/schiebt-anders-die-jahres-gala-0/ , Preis: Preis an AK",Party,music
248,#SELFIE,28.12.,28.12.,23:59,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/selfie-12/ , Preis: Preis an AK",Party,music
249,"BACK TO THE 90´S Die schrillste Silvester-Party des Jahres! DIENSTAG, 31.12.2024",31.12.,31.12.,19:55,N/A,me and all hotel kiel,Kiel,"https://rausgegangen.de/events/back-to-the-90-s-die-schrillste-silvester-party-des-jahres-d-0/ , Preis: 70,00 €",Party,music
250,PlanB. Silvestersause,31.12.,31.12.,23:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/planb-silvestersause-0/ , Preis: 15,00 bis 23,00 €",Party,music
251,LE GRANDE FINALE,01.01.,01.01.,00:30,N/A,Luna Club,Kiel,"https://rausgegangen.de/events/le-grande-finale-0/ , Preis: Preis an AK",Party,music
252,The Taylor & Harry Night // Die Pumpe Kiel,15.03.,15.03.,23:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/the-taylor-harry-night-die-pumpe-kiel-0/ , Preis: 12,00 bis 17,00 €",Party,music
253,KIELECTRIC 2025 - UPLIFTING KIELECTRONIC MUSIC,19.04.,19.04.,19:00,N/A,Die Pumpe,Kiel,"https://rausgegangen.de/events/kielectric-2025-uplifting-kielectronic-music-1/ , Preis: 59,00 bis 65,00 €",Feste & Festival,music
254,Krabbelkonzert,01.12.,01.12.,14:30,N/A,Theater Lübeck,Lübeck,"https://rausgegangen.de/events/krabbelkonzert-6/ , Preis: Preis an AK",Konzerte & Musik,music
255,"Kiwanis Benefizkonzert - Soul, Blues & Jazz für eine gute Sache",01.12.,01.12.,17:00,N/A,Kolosseum Lübeck,Lübeck,"https://rausgegangen.de/events/kiwanis-benefizkonzert-soul-blues-jazz-fur-eine-gute-sache-0/ , Preis: 33,50 bis 41,00 €",Konzerte & Musik,music
