,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
45,Bad Penny,2024-12-20,2024-12-20,20:30, ,"Hamburg, Klangbar",Hamburg Bergedorf,https://www.livegigs.de/konzert/bad-penny/hamburg-bergedorf-klangbar/2024-12-20,Konzert - Rock,True
46,Dorfpunks,2024-12-20,2024-12-20,19:30, ,"Rendsburg, Theater Rendsburg Kammerspiele",Rendsburg,https://www.livegigs.de/kunst-theater/dorfpunks/rendsburg-theater-rendsburg-kammerspiele/2024-12-20,Kunst / Theater,True
47,Montreal,2024-12-20,2024-12-20,20:00, ,"Hamburg, Markthalle",Hamburg,https://www.livegigs.de/konzert/montreal/hamburg-markthalle/2024-12-20,Konzert - Rock,True
48,Rockabilly Mafia,2024-12-20,2024-12-20,20:00, ,"Elmshorn, Stadttheater",Elmshorn,https://www.livegigs.de/konzert/rockabilly-mafia/elmshorn-stadttheater/2024-12-20,Konzert - Psychobilly/Rockabilly,True
49,Stockmann & Friends,2024-12-20,2024-12-20,20:00, ,"Hamburg, MS Stubnitz",Hamburg,https://www.livegigs.de/konzert/stockmann-und-friends/hamburg-ms-stubnitz/2024-12-20,Konzert - Wave/Gothic,True
50,Torfrock,2024-12-20,2024-12-20,19:30, ,"Hamburg, Sporthalle Hamburg",Hamburg,https://www.livegigs.de/konzert/torfrock/hamburg-sporthalle-hamburg/2024-12-20,Konzert - Rock,True
51,Drunken Swallows,2024-12-21,2024-12-21,20:00, ,"Lübeck, Rider's Cafe",Lübeck,https://www.livegigs.de/konzert/drunken-swallows/luebeck-riders-cafe/2024-12-21,Konzert - Punkrock/Hardcore,True
52,Jack Pott,2024-12-21,2024-12-21,, ,"Lübeck, Kulturwerft Gollan",Lübeck,https://www.livegigs.de/konzert/jack-pott/luebeck-kulturwerft-gollan/2024-12-21,Konzert - Punkrock/Hardcore,True
53,Montreal,2024-12-21,2024-12-21,20:00, ,"Hamburg, Markthalle",Hamburg,https://www.livegigs.de/konzert/montreal/hamburg-markthalle/2024-12-21,Konzert - Rock,True
54,Revolverheld,2024-12-21,2024-12-21,20:00, ,"Hamburg, Sporthalle Hamburg",Hamburg,https://www.livegigs.de/konzert/revolverheld/hamburg-sporthalle-hamburg/2024-12-21,Konzert - Rock,True
55,St. Pauli Punk Festival #7,2024-12-21,2024-12-21,19:00, ,"Hamburg, Indra Club",Hamburg,https://www.livegigs.de/festival/st-pauli-punk-festival-7-indra-klub/hamburg-indra-club/2024-12-21,Festival - Punkrock/Hardcore,True
56,Tequila & The Sunrise Gang,2024-12-21,2024-12-21,20:00, ,"Kiel, Die Pumpe e.V.",Kiel,https://www.livegigs.de/konzert/tequila-und-the-sunrise-gang/kiel-die-pumpe-ev/2024-12-21,Konzert - Ska,True
