,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
40,Sternenwald,30.11.2024,30.11.2024,11:00,N/A,Schrangen,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/11/30,Sonstiges,no music
41,Bülent Ceylan - Yallah hopp!,30.11.2024,30.11.2024,19:00,N/A,Musik- und Kongresshalle – MuK,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/11/30,Sonstiges,no music
42,18:00,30.11.2024,30.11.2024,Führungen,N/A,Time-Skip - Eine multimediale Zeitreise von UrbanProjection,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/11/30,Sonstiges,no music
43,,30.11.2024,30.11.2024,St. Petri Lübeck,N/A,,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/11/30,Sonstiges,no music
0,Weihnachten beim großen Bo - Figurentheater KOLK 17,1.12.2024,1.12.2024,15:00,N/A,Europäisches Hansemuseum,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Theater,no music
1,C.Heiland - Der C.Hristmas Planner,1.12.2024,1.12.2024,18:00,N/A,Theater Fabelhaft,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Theater,no music
2,Festliches Adventskonzert mit dem Lübschen Blech,1.12.2024,1.12.2024,17:00,N/A,St. Thomas,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Musik,music
3,"Kiwanis-Benefiz-Konzert - Soul, Blues & Jazz für eine gute Sache",1.12.2024,1.12.2024,17:00,N/A,Kolosseum,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Musik,music
4,Musizierstunde Schlagzeug,1.12.2024,1.12.2024,17:00,N/A,Musikhochschule – Großer Saal,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Musik,music
5,Orgelmusik zum Weihnachtsmarkt,1.12.2024,1.12.2024,17:00,N/A,St. Jakobi,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Musik,music
6,Chorkonzert mit dem Lübecker Sing- und Spielkreis,1.12.2024,1.12.2024,18:00,N/A,St. Aegidien,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Musik,music
7,Weihnachtskonzert mit AMITA,1.12.2024,1.12.2024,18:00,N/A,St. Martin,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Musik,music
8,Martin liest den Koran,1.12.2024,1.12.2024,20:30,N/A,Kommunales Kino Lübeck – Kino Koki,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Film,no music
9,Shambhala (OmU),1.12.2024,1.12.2024,17:30,N/A,Kommunales Kino Lübeck – Kino Koki,Lübeck,https://www.unser-luebeck.de/veranstaltungskalender/eventsnachtag/2024/12/1,Film,no music
