,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
95,Hansen und die Sache mit dem Pinguin,2024-12-12,2024-12-12,17:00,18:00,Niederdeutsche Bühne,Kiel,https://kiel-sailing-city.de/e/hansen-und-die-sache-mit-dem-pinguin/o-8089c20f-a5f9-419c-a6af-18311918f2f2,"['Kinderprogramm', 'Kultur', 'Theater']",False
96,Rathausturmfahrten,2024-12-12,2024-12-12,17:00,19:00,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/rathausturmfahrten/o-fb5a5870-afd8-4e6f-a850-c6c84f1f9d18,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",False
97,Rathausturmfahrten,2024-12-12,2024-12-12,17:45,18:15,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/rathausturmfahrten/o-c187a2d1-9c19-4b07-b6c2-708432806272,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",False
98,Serata Italiana,2024-12-12,2024-12-12,18:00,23:00,Restaurant im Steigenberger Conti Hansa,Kiel,https://kiel-sailing-city.de/e/serata-italiana/o-23432219-3a38-4f01-b8a3-f53320edc82e,"['Gastronomie', 'Kultur']",False
99,WunderBar,2024-12-12,2024-12-12,18:30,21:30,Hof Akkerboom e.V.,Kiel,https://kiel-sailing-city.de/e/wunderbar-2/o-a6945727-23de-4be8-b260-0a17b1754716,['Kultur'],False
100,Rathausturmfahrten,2024-12-12,2024-12-12,18:30,19:00,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/rathausturmfahrten/o-c51af393-0818-4e48-9833-a18108852bc2,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",False
101,Reading Italia!,2024-12-12,2024-12-12,19:00,21:00,Literaturhaus Schleswig-Holstein,Kiel,https://kiel-sailing-city.de/e/reading-italia/o-2aea238f-005c-44ff-94cb-fbead4b0d144,"['Lesungen', 'Kultur']",False
102,Der Original Kieler Poetry Slam!,2024-12-12,2024-12-12,19:30,21:30,KulturForum in der Stadtgalerie,Kiel,https://kiel-sailing-city.de/e/der-original-kieler-poetry-slam-7/o-51caf0e0-cc58-4ca5-86a2-20da06c9416d,"['Kultur', 'Lesungen']",False
103,Round and Round – Rundlauf mit Auflegerei: Someone + Alias,2024-12-12,2024-12-12,19:30,00:00,Kommunikationszentrum Hansastrasse 48 e. V.,Kiel,https://kiel-sailing-city.de/e/round-and-round-rundlauf-mit-auflegerei-someone-alias/o-9ddb8c1e-fe17-41ad-8207-44e7b46a99fb,"['Kultur', 'Nachtleben']",True
104,"""Home for Christmas"" - Das Weihnachtskonzert Dietrichsdorf",2024-12-12,2024-12-12,19:30,22:00,Paul-Gerhardt-Kirchengemeinde,Kiel,https://kiel-sailing-city.de/e/home-for-christmas-das-weihnachtskonzert-dietrichsdorf/o-bdd6ecb5-c78d-4791-87ff-a592483c5ceb,"['Konzert', 'Kultur']",True
105,Biyon Kattilathu,2024-12-12,2024-12-12,20:00,22:00,Wunderino Arena,Kiel,https://kiel-sailing-city.de/e/biyon-kattilathu/o-01837907-c69e-46bd-99de-244621f67a20,"['Kultur', 'Theater']",False
106,TORFROCK - Bagalutenwiehnacht 2024 + spezielle spezial Gäste,2024-12-12,2024-12-12,20:00,23:00,Die Pumpe e.V.,Kiel,https://kiel-sailing-city.de/e/torfrock-bagalutenwiehnacht-2024-spezielle-spezial-gaeste/o-1e24574e-2c32-49f7-95fb-f78dd8562773,"['Konzert', 'Nachtleben', 'Kultur']",True
107,Livemusik,2024-12-12,2024-12-12,22:00,02:00,Pogue Mahone Irish Pub,Kiel,https://kiel-sailing-city.de/e/livemusik/o-4e855286-1f0c-4919-aea0-934511f8e30d,"['Konzert', 'Nachtleben', 'Kultursommer']",True
108,Der Mensch dahinter,2024-12-13,2024-12-13,08:00,18:00,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/der-mensch-dahinter/o-a24a9a1d-ed7c-4763-bb98-f5b957b3e8eb,"['Ausstellung', 'Kultur']",False
109,Weihnachtsmarkt im CITTI-Park,2024-12-13,2024-12-13,09:00,20:00,CITTI-PARK,Kiel,https://kiel-sailing-city.de/e/weihnachtsmarkt-im-citti-park/o-415dc0cd-f904-48d3-90b8-c920d457aa2e,"['Gastronomie', 'Kinderprogramm', 'Konzert', 'Märkte', 'Regionale Spezialitäten', 'Shopping', 'Sport/Freizeit', 'Kultur']",True
110,Mit Herodot auf Reisen,2024-12-13,2024-12-13,09:00,22:00,Universitätsbibliothek Kiel,Kiel,https://kiel-sailing-city.de/e/mit-herodot-auf-reisen/o-bcbcf488-aabd-4d7a-b642-4517c42f9f89,"['Ausstellung', 'Kultur', 'Wissenschaft']",False
111,Kaufrausch. Konsum und Warenwelten der 1980er Jahre,2024-12-13,2024-12-13,10:00,18:00,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/kaufrausch-konsum-und-warenwelten-der-1980er-jahre/o-14ae9bdb-f6d6-49bb-9147-000ea9f70f39,"['Ausstellung', 'Kultur', 'Kultursommer']",False
112,Kiel festhalten. Stadtansichten von Gretel Riemann,2024-12-13,2024-12-13,10:00,18:00,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/kiel-festhalten-stadtansichten-von-gretel-riemann/o-1b4ad9b5-53c9-4eb4-a0ff-ca37875442c7,"['Ausstellung', 'Kultur']",False
113,Prima Kunst: Schirin Rafii - Kalte Füße,2024-12-13,2024-12-13,10:00,17:00,Stadtgalerie Kiel,Kiel,https://kiel-sailing-city.de/e/prima-kunst-schirin-rafii-kalte-fuesse/o-2aef97c6-8874-479e-a71f-90621d8c9284,"['Ausstellung', 'Kultur']",False
114,Der Gewölbekeller. Kostbarkeiten aus dem Alten Kiel,2024-12-13,2024-12-13,10:00,18:00,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/der-gewoelbekeller-kostbarkeiten-aus-dem-alten-kiel-1/o-3adad25e-6294-4f4c-a1c8-8f56bc161607,"['Ausstellung', 'Kultur', 'Kultursommer']",False
115,"Marine, Werften, Segelsport – die Geschichte der Hafenstadt Kiel",2024-12-13,2024-12-13,10:00,18:00,Schifffahrtsmuseum,Kiel,https://kiel-sailing-city.de/e/marine-werften-segelsport-die-geschichte-der-hafenstadt-kiel/o-3f33b0f2-cc43-4c15-80d2-a64ff41bab23,"['Ausstellung', 'Kultursommer', 'Kultur', 'Kieler-Woche']",False
116,"Ein Funke im System. Revision, Perturbation, Selbstdekonstruktion",2024-12-13,2024-12-13,10:00,17:00,Stadtgalerie Kiel,Kiel,https://kiel-sailing-city.de/e/ein-funke-im-system-revision-perturbation-selbstdekonstruktion/o-47154c5b-f196-472d-b82a-3607ec2d408b,"['Ausstellung', 'Kultur']",False
117,HIER UND JETZT – gemeinsam für Demokratie,2024-12-13,2024-12-13,10:00,14:00,vhs-Kunstschule,Kiel,https://kiel-sailing-city.de/e/hier-und-jetzt-gemeinsam-fuer-demokratie-1/o-4a366ac1-3934-447d-b68a-e6b3b9aec285,"['Ausstellung', 'Kultur']",False
118,Weihnachten im Sophienhof,2024-12-13,2024-12-13,10:00,20:00,Sophienhof,Kiel,https://kiel-sailing-city.de/e/weihnachten-im-sophienhof/o-7c35df08-56f8-440a-bb2a-1adca7d58c22,"['Kinderprogramm', 'Shopping', 'Kultur', 'Märkte']",False
